8.982028923063933856e-01 1.445878813580734334e+00
-1.165379743181683247e+00 -1.045078209816126646e+00
-1.332697254167202860e+00 -1.176181211047540476e+00
3.962503593498341026e-01 6.592608061922520246e-01
3.404778556879943796e-01 2.659518024980107587e-01
1.173878410406345857e-01 1.348488012665971791e-01
1.121292906953752722e+00 7.903638074236659650e-01
3.962503593498341026e-01 3.970548037294245880e-01
8.424303886445532186e-01 9.214668086550794612e-01
-1.388469757829042583e+00 -1.045078209816126646e+00
-1.276924750505362915e+00 -1.045078209816126646e+00
6.193403739971938826e-01 7.903638074236659650e-01
-1.332697254167202860e+00 -1.307284212278954305e+00
-2.730196845922448490e-01 -2.584602024276441701e-01
-1.332697254167202860e+00 -1.307284212278954305e+00
5.635678703353537156e-01 2.659518024980107587e-01
7.308853813208733285e-01 1.445878813580734334e+00
3.962503593498341026e-01 3.970548037294245880e-01
2.847053520261542126e-01 1.348488012665971791e-01
7.866578849827134956e-01 1.052569809886493291e+00
1.177065410615592889e+00 1.183672811117907342e+00
-1.332697254167202860e+00 -1.438387213510367912e+00
3.404778556879943796e-01 2.659518024980107587e-01
6.193403739971938826e-01 1.052569809886493291e+00
2.289328483643144896e-01 1.348488012665971791e-01
5.077953666735139926e-01 5.281578049608385284e-01
-4.403371955777644065e-01 -1.273572011962302852e-01
1.065520403291912999e+00 1.708084816043562215e+00
-1.221152246843522970e+00 -7.828722073532992098e-01
6.751128776590336056e-01 1.052569809886493291e+00
-1.221152246843522970e+00 -1.307284212278954305e+00
-1.332697254167202860e+00 -1.307284212278954305e+00
1.173878410406345857e-01 -2.584602024276441701e-01
1.173878410406345857e-01 1.348488012665971791e-01
1.400155425262952225e+00 7.903638074236659650e-01
9.539753959682331086e-01 1.183672811117907342e+00
-1.332697254167202860e+00 -1.438387213510367912e+00
-1.221152246843522970e+00 -1.307284212278954305e+00
-1.332697254167202860e+00 -1.307284212278954305e+00
5.077953666735139926e-01 2.659518024980107587e-01
1.065520403291912999e+00 1.445878813580734334e+00
7.308853813208733285e-01 7.903638074236659650e-01
4.520228630116737700e-01 3.970548037294245880e-01
-1.276924750505362915e+00 -1.307284212278954305e+00
-1.276924750505362915e+00 -1.438387213510367912e+00
